,PageValues,ExitRates,ProductRelated,Administrative,Informational,SpecialDay,Revenue,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
34,-0.31717784430961626,-0.29841541578842107,-0.39869559033673474,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,-0.31717784430961626,-0.46754676164792686,0.45574198151500367,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,-0.31717784430961626,0.27116614622748847,-0.5336067858922724,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37,-0.31717784430961626,-0.29841541578842107,-0.6010623836700413,-0.09488245843843363,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,-0.31717784430961626,0.5835173214145811,-0.5560919851515287,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39,-0.31717784430961626,-0.4290721336017195,-0.5111215866330161,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,-0.31717784430961626,-0.8494349449927298,0.320830785959466,-0.39593771128091604,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,-0.31717784430961626,0.485524808777646,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,-0.31717784430961626,-0.7491810480006742,-0.3762103910774785,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,-0.31717784430961626,0.14255095281308014,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,-0.31717784430961626,0.14255095281308014,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,-0.31717784430961626,-0.761652832438423,-0.21881399626268455,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,-0.31717784430961626,0.2895397423469139,-0.39869559033673474,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47,-0.31717784430961626,1.8574201914790478,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,-0.31717784430961626,-0.8115399290325561,-0.46615118811450357,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
51,-0.31717784430961626,-0.34904489985737314,-0.44366598885524733,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52,-0.31717784430961626,1.171472500128347,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,4.71859801389624,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53,-0.31717784430961626,0.6570117264707135,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54,-0.31717784430961626,-0.3719098208445533,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
57,0.7301837724477731,-0.5831172259501795,0.09597879336690328,0.5072280472465313,1.1781951605199883,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58,-0.31717784430961626,0.14255095281308014,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
59,-0.31717784430961626,0.07193868048156352,-0.3537251918182222,-0.09488245843843363,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,-0.31717784430961626,-0.5433967385376208,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
61,-0.31717784430961626,1.6001898046502314,-0.5336067858922724,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62,1.746003189749529,-0.4816614456987049,0.23088998892244092,2.9156700699863904,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
63,-0.31717784430961626,-0.739381804968353,-0.39869559033673474,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65,0.9170114156804031,-0.6261835398718668,-0.10638799996640319,0.20617279440404881,-0.39647790101721353,3.713114137993839,1,0,0,1,0,0,0,0,0,0,0,0,0,1
66,-0.31717784430961626,-0.5774259110386526,1.3101795533667422,0.5072280472465313,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
67,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68,-0.31717784430961626,-0.7339377810615081,-0.3087547932997097,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
69,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
71,-0.31717784430961626,0.19399703017884337,-0.26378439478119714,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
72,-0.31717784430961626,1.171472500128347,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
73,-0.31717784430961626,-0.6291402076733701,-0.5336067858922724,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
74,-0.31717784430961626,0.485524808777646,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75,-0.31717784430961626,-0.3719098208445533,-0.3537251918182222,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
76,0.29891472746498116,-0.5881324570913964,0.09597879336690328,2.3135595643014257,-0.39647790101721353,-0.3088213656157659,1,0,0,1,0,0,0,0,0,0,0,0,0,1
77,-0.31717784430961626,0.14255095281308014,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,4.71859801389624,0,0,0,1,0,0,0,0,0,0,0,0,0,1
79,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80,-0.31717784430961626,-0.29841541578842107,-0.5560919851515287,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
81,-0.31717784430961626,-0.5433967385376208,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
82,-0.31717784430961626,-0.47480197557608006,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
83,-0.31717784430961626,0.31403787050614757,-0.44366598885524733,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
84,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
86,-0.31717784430961626,0.8774949210606795,-0.5560919851515287,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
87,-0.31717784430961626,0.485524808777646,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
88,-0.31717784430961626,-0.3964079490037872,-0.5560919851515287,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
89,-0.31717784430961626,-0.7239092943084451,-0.2862695940404534,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,-0.31717784430961626,-0.6442714044776028,-0.3762103910774785,-0.09488245843843363,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92,-0.31717784430961626,1.171472500128347,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
93,-0.31717784430961626,-0.5697793570891935,-0.42118078959599103,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,-0.31717784430961626,-0.35285571659216464,-0.10638799996640319,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
95,-0.31717784430961626,1.171472500128347,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
96,-0.31717784430961626,0.485524808777646,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
97,-0.31717784430961626,-0.3719098208445533,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
98,-0.31717784430961626,0.7795023878453132,-0.5560919851515287,-0.6969929641233985,0.3908586297513874,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
99,-0.31717784430961626,-0.23472027434304074,-0.3537251918182222,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100,-0.31717784430961626,-0.7022477999630046,0.14094919188541583,0.20617279440404881,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
101,0.6272565447078556,-0.3310796003863533,-0.2862695940404534,0.5072280472465313,-0.39647790101721353,4.71859801389624,1,0,0,1,0,0,0,0,0,0,0,0,0,1
102,-0.31717784430961626,-0.20042290315148586,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
103,-0.31717784430961626,-0.608350847809865,0.09597879336690328,-0.09488245843843363,0.3908586297513874,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
104,-0.31717784430961626,-0.5232218094653107,-0.3312399925589659,0.20617279440404881,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105,-0.31717784430961626,2.2003940474436137,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
106,-0.31717784430961626,0.6379576222183249,-0.5111215866330161,-0.6969929641233985,0.3908586297513874,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107,-0.31717784430961626,0.485524808777646,-0.44366598885524733,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
108,-0.31717784430961626,0.485524808777646,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
109,-0.31717784430961626,-0.517636596943743,2.1646171252184807,1.109338552931496,2.7528682220571903,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110,-0.31717784430961626,-0.5433967385376208,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
111,-0.31717784430961626,3.229315594758881,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
112,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
113,-0.31717784430961626,-0.39248825179085867,-0.15135839848491575,-0.09488245843843363,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
114,-0.31717784430961626,-0.1561682054210803,-0.03893240218863437,-0.6969929641233985,0.3908586297513874,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
115,-0.31717784430961626,-0.7720459689878546,-0.44366598885524733,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
116,-0.31717784430961626,-0.6196131555471757,-0.24129919552194085,-0.6969929641233985,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
117,-0.31717784430961626,-0.3251406652152496,-0.46615118811450357,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
118,-0.31717784430961626,0.6570117264707135,-0.5336067858922724,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
119,-0.31717784430961626,1.4001217305785807,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,-0.31717784430961626,-0.20042290315148586,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
121,-0.31717784430961626,0.14255095281308014,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122,-0.31717784430961626,-0.17898703072294078,-0.39869559033673474,-0.6969929641233985,1.1781951605199883,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
123,-0.31717784430961626,0.485524808777646,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
124,-0.31717784430961626,1.5732418760221325,-0.46615118811450357,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
125,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
126,-0.31717784430961626,-0.04799006913237606,-0.5111215866330161,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
127,-0.31717784430961626,0.14255095281308014,-0.48863638737375986,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
128,-0.31717784430961626,-0.7310616778171596,0.4332567822557474,0.5072280472465313,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
129,-0.31717784430961626,2.5433679034081793,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
130,-0.31717784430961626,1.171472500128347,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
131,-0.31717784430961626,-0.4290721336017195,-0.3537251918182222,-0.09488245843843363,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
132,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
133,-0.31717784430961626,-0.6577213640519531,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
134,-0.31717784430961626,-0.5052885300328435,-0.12887319922565946,1.109338552931496,-0.39647790101721353,2.7076302620914374,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,-0.31717784430961626,-0.20042290315148586,-0.578577184410785,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
136,-0.31717784430961626,0.06633453580352508,-0.5111215866330161,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
137,-0.31717784430961626,0.485524808777646,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138,-0.31717784430961626,2.2003940474436137,-0.66851798144781,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,-0.31717784430961626,-0.5151518337207004,-0.39869559033673474,0.5072280472465313,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
141,-0.31717784430961626,-0.642478076534356,-0.5111215866330161,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
142,-0.31717784430961626,-0.7339377810615081,-0.5336067858922724,0.20617279440404881,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
143,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
144,-0.31717784430961626,-0.699293951406541,-0.48863638737375986,-0.6969929641233985,0.3908586297513874,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
145,-0.31717784430961626,0.485524808777646,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
146,-0.31717784430961626,-0.20042290315148586,-0.6460327821885538,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
147,-0.31717784430961626,0.14255095281308014,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
148,-0.31717784430961626,-0.26166822354957037,-0.08390280070714692,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
149,-0.31717784430961626,-0.3251406652152496,-0.46615118811450357,-0.6969929641233985,-0.39647790101721353,3.713114137993839,0,0,0,1,0,0,0,0,0,0,0,0,0,1
150,-0.31717784430961626,-0.3067447826551094,-0.26378439478119714,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
151,-0.31717784430961626,3.229315594758881,-0.6910031807070663,-0.6969929641233985,-0.39647790101721353,1.7021463861890365,0,0,0,1,0,0,0,0,0,0,0,0,0,1
152,-0.31717784430961626,2.2003940474436137,-0.6235475829292975,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
153,-0.31717784430961626,-0.3448329477681452,-0.2862695940404534,-0.6969929641233985,-0.39647790101721353,0.6966625102866353,0,0,0,1,0,0,0,0,0,0,0,0,0,1
154,-0.31717784430961626,-0.33761242907456745,-0.5111215866330161,-0.6969929641233985,-0.39647790101721353,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,0,1
